"Age","kmDriven","Transmission","Owner","FuelType","AskPrice","LogAskPrice","isLuxury","kmPerYear","Brand_model"
15,132000,2,2,1,150000,11.9183905730784,0,8800,342
5,31000,1,1,3,575000,13.2621253197795,0,6200,100
6,55000,1,2,2,750000,13.5278284855125,0,9166.66666666667,196
7,68000,1,1,3,790000,13.5797882244432,0,9714.28571428571,90
5,86739,2,1,1,775000,13.5606183083355,0,17347.8,224
10,124000,2,2,1,435000,12.9831013100708,0,12400,213
9,76000,2,1,1,425000,12.9598444479066,0,8444.44444444445,119
8,102458,2,2,3,335000,12.7218858108072,0,12807.25,71
14,77546,2,1,3,174000,12.0668105781967,0,5539,34
4,46000,1,1,1,1275000,14.0584567365747,0,11500,135
9,149728.625,1,2,1,1250000,14.0386541092785,1,16636.5138888889,140
3,82100,2,1,2,410000,12.9239124386805,0,27366.6666666667,216
2,10000,1,1,3,590000,13.2878778158819,0,5000,193
2,24512,2,1,3,675000,13.4224679698547,0,12256,101
7,89000,1,2,1,2490000,14.7277932684409,1,12714.2857142857,29
2,9800,1,1,3,790000,13.5797882244432,0,4900,190
13,35000,1,2,3,650000,13.3847276418718,1,2692.30769230769,247
5,58000,2,1,3,615000,13.3293775467887,0,11600,218
12,57765,1,1,3,345000,12.7512996960135,0,4813.75,103
3,34500,1,2,1,1550000,14.2537654888954,0,11500,135
14,75000,2,2,2,175000,12.0725412529057,0,5357.14285714286,103
5,125000,2,1,1,815000,13.610943392223,0,25000,380
13,43000,1,2,3,360000,12.7938593104323,0,3307.69230769231,386
9,71000,1,1,1,1525000,14.2375049680236,1,7888.88888888889,10
2,85000,1,2,2,7e+05,13.4588356140255,0,42500,219
1,19000,1,1,1,5200000,15.4641691835517,0,19000,355
5,45000,2,1,3,380000,12.8479265317026,0,9000,186
10,50000,1,2,2,3e+05,12.6115377536383,0,5000,228
9,130000,2,1,3,340000,12.7367008965923,0,14444.4444444444,287
1,23000,1,1,1,1845000,14.4279898354568,0,23000,135
3,45000,2,2,1,1550000,14.2537654888954,0,15000,342
8,130000,2,2,1,1085000,13.8970905449567,0,16250,165
7,63395,2,1,2,420000,12.9480099902596,0,9056.42857142857,193
4,50000,1,1,2,11900000,16.2920489580818,1,12500,297
5,55000,1,1,2,260000,12.4684369099977,0,11000,212
7,92000,1,2,3,651000,13.3862649211907,0,13142.8571428571,74
2,27000,1,1,2,1495000,14.2176367648069,0,13500,204
9,69977,1,1,1,899981,13.7101289309725,1,7775.22222222222,8
9,68000,2,1,2,285000,12.5602444592508,0,7555.55555555556,187
2,24950,2,1,2,820000,13.6170596192404,0,12475,197
15,66000,2,2,3,2e+05,12.2060726455302,0,4400,218
14,125000,1,2,1,1600000,14.28551418721,1,8928.57142857143,251
9,1e+05,2,2,2,240000,12.3883942023241,0,11111.1111111111,226
8,99000,2,1,1,725000,13.4939269338368,0,12375,178
6,43000,2,1,3,390000,12.8739020181058,0,7166.66666666667,46
10,51000,2,1,2,280000,12.5425448821514,0,5100,229
12,149728.625,2,1,1,550000,13.2176735572087,1,12477.3854166667,6
3,81800,2,1,2,975000,13.79019274998,0,27266.6666666667,199
10,71000,1,2,3,5e+05,13.1223633774043,0,7100,199
5,90000,2,2,2,750000,13.5278284855125,0,18000,199
7,80000,2,1,2,4e+05,12.8992198260901,0,11428.5714285714,193
4,31000,1,1,3,420000,12.9480099902596,0,7750,216
18,110000,2,2,2,90000,11.4075649493124,0,6111.11111111111,227
3,70000,1,1,2,960000,13.774688563444,0,23333.3333333333,231
9,42045,1,1,2,795000,13.5860973936365,0,4671.66666666667,199
12,80000,1,2,2,190000,12.1547793511426,0,6666.66666666667,226
10,120000,1,2,1,483000,13.0877719326347,0,12000,219
9,149728.625,2,1,1,2e+05,12.2060726455302,0,16636.5138888889,41
10,60000,2,1,1,430000,12.9715404876697,0,6000,218
2,11000,1,1,2,650000,13.3847276418718,0,5500,198
12,85000,2,2,3,2e+05,12.2060726455302,0,7083.33333333333,103
5,85000,1,1,3,845000,13.6470919063393,0,17000,199
6,90000,1,1,1,1990000,14.5036451967007,0,15000,315
13,75000,1,2,3,245000,12.4090134895269,0,5769.23076923077,103
9,61000,2,2,2,325000,12.6915804613119,0,6777.77777777778,227
4,38000,2,1,3,675000,13.4224679698547,0,9500,209
14,85000,2,2,3,150000,11.9183905730784,0,6071.42857142857,218
6,88000,2,1,1,760000,13.5410737122625,0,14666.6666666667,339
6,103580,2,1,1,610000,13.3212142361495,0,17263.3333333333,221
14,78000,2,1,2,121000,11.7035458245789,0,5571.42857142857,112
13,77500,2,2,3,265000,12.4874851049684,0,5961.53846153846,219
6,78000,1,1,3,710000,13.4730202490175,0,13000,74
1,31500,2,1,2,1120000,13.9288392432713,0,31500,199
7,71555,1,2,1,1950000,14.4833399305399,1,10222.1428571429,8
4,52000,1,1,2,349000,12.7628272011846,0,13000,306
1,30000,2,1,2,680000,13.4298480771523,0,30000,350
5,49000,2,1,2,425000,12.9598444479066,0,9800,226
6,78000,1,2,2,260000,12.4684369099977,0,13000,186
2,31000,1,1,3,1675000,14.3313237232413,0,15500,135
13,86000,2,2,3,180000,12.1007121298723,0,6615.38461538462,103
5,122000,2,1,3,6e+05,13.3046849341983,0,24400,73
7,84240,1,2,2,295000,12.594730635322,0,12034.2857142857,198
6,44574,1,1,3,675000,13.4224679698547,0,7429,197
7,90000,1,1,1,2100000,14.5574479026937,1,12857.1428571429,62
1,6000,1,1,1,2011000,14.5141426687548,0,6000,90
9,104007,1,2,1,399000,12.896716695872,0,11556.3333333333,319
3,41000,2,1,1,851000,13.6541674075555,0,13666.6666666667,151
6,41000,1,1,3,745000,13.5211394973617,0,6833.33333333333,190
2,15000,2,1,1,995000,13.8104980161407,0,7500,176
12,40000,2,2,3,190000,12.1547793511426,0,3333.33333333333,94
9,75000,2,2,3,575000,13.2621253197795,0,8333.33333333333,380
8,118000,1,1,1,2995000,14.9124547895317,1,14750,12
7,90000,1,2,2,655000,13.3923905146174,0,12857.1428571429,74
15,110000,2,2,1,325000,12.6915804613119,0,7333.33333333333,365
21,64500,2,2,3,125000,11.7360690162844,0,3071.42857142857,212
8,80000,1,1,1,651000,13.3862649211907,0,10000,319
6,74000,1,1,2,450000,13.0170028617465,0,12333.3333333333,193
7,76483,2,2,3,572000,13.2568942703619,0,10926.1428571429,190
9,71000,2,1,3,410000,12.9239124386805,0,7888.88888888889,218
10,53000,2,1,1,475000,13.0710700830168,0,5300,74
9,70000,1,1,1,890000,13.6989767417083,1,7777.77777777778,10
14,51000,2,2,2,325000,12.6915804613119,0,3642.85714285714,104
8,46000,1,2,3,525000,13.1711535415738,0,5750,190
11,65000,1,2,1,1290000,14.0701527763379,0,5909.09090909091,272
9,126000,2,2,1,690000,13.4444468765734,0,14000,74
7,149728.625,1,1,3,375000,12.8346813049525,0,21389.8035714286,193
13,1e+05,1,1,1,1975000,14.4960789563174,1,7692.30769230769,12
3,45000,2,1,2,509999,13.1421640439143,0,15000,227
16,119000,1,2,2,147000,11.8981878657609,0,7437.5,76
3,34000,1,1,2,565000,13.2445810101286,0,11333.3333333333,228
3,92000,2,1,2,525000,13.1711535415738,0,30666.6666666667,220
8,120000,2,1,3,399999,12.899217326087,0,15000,100
9,61231,2,2,1,795000,13.5860973936365,0,6803.44444444444,165
7,40000,1,1,3,280000,12.5425448821514,0,5714.28571428571,103
4,83000,1,1,3,1711000,14.3525885528743,0,20750,366
4,66000,1,2,2,150000,11.9183905730784,0,16500,220
11,100250,2,2,2,265000,12.4874851049684,0,9113.63636363636,226
1,15500,2,1,2,865000,13.670484785914,0,15500,218
16,102000,2,1,3,125000,11.7360690162844,0,6375,86
1,12000,1,1,2,1950000,14.4833399305399,0,12000,371
10,149728.625,1,1,2,950000,13.7642172635767,0,14972.8625,356
7,149728.625,1,1,2,225000,12.3238556811866,0,21389.8035714286,94
1,28000,1,1,3,1250000,14.0386541092785,0,28000,116
11,67000,2,1,2,375000,12.8346813049525,0,6090.90909090909,100
13,57000,2,2,3,120000,11.6952470217642,0,4384.61538461538,212
10,78000,2,1,2,325000,12.6915804613119,0,7800,210
15,120000,2,2,2,205000,12.2307652581205,0,8000,74
3,76000,1,1,3,1075000,13.8878312195439,0,25333.3333333333,199
0,2000,2,1,1,2399999,14.6909788786514,0,Inf,269
14,89000,2,2,2,169000,12.0376539939052,0,6357.14285714286,185
8,111521,2,1,1,750000,13.5278284855125,0,13940.125,178
7,14000,1,1,3,650000,13.3847276418718,0,2000,190
1,12000,1,2,3,12500000,16.3412392022725,1,12000,137
9,149728.625,2,2,1,290000,12.5776362019627,0,16636.5138888889,354
9,63000,1,1,1,395000,12.8866410438833,0,7000,196
4,43369,1,1,3,878790,13.6863012402745,0,10842.25,224
8,78000,2,1,2,370000,12.8212582846204,0,9750,219
9,64000,1,1,1,2190000,14.5994121017927,1,7111.11111111111,12
8,86000,2,1,1,460000,13.0389817684653,0,10750,81
11,68000,2,2,3,225000,12.3238556811866,0,6181.81818181818,81
6,65000,1,1,1,2250000,14.6264407741806,1,10833.3333333333,243
8,56000,1,2,1,2315000,14.6549202455025,1,7000,245
14,85000,1,2,2,50000,10.8197782844103,0,6071.42857142857,42
5,1e+05,2,1,1,865000,13.670484785914,0,20000,116
4,29000,1,1,3,1370000,14.1303212978043,0,7250,268
6,119000,1,1,1,2790000,14.8415521537975,1,19833.3333333333,62
4,52000,1,1,3,625000,13.3455069287185,0,13000,218
7,55000,1,2,2,625000,13.3455069287185,1,7857.14285714286,61
7,23119,1,1,2,425000,12.9598444479066,0,3302.71428571429,227
6,42000,2,2,3,5e+05,13.1223633774043,0,7000,104
3,34000,1,1,3,790000,13.5797882244432,0,11333.3333333333,218
6,75000,2,2,3,645000,13.3770055957779,1,12500,61
14,110000,2,1,3,150000,11.9183905730784,0,7857.14285714286,185
13,103000,1,2,2,88000,11.3850920934603,0,7923.07692307692,187
2,59000,1,2,2,680000,13.4298480771523,0,29500,89
8,43715,1,2,1,1770000,14.38649010455,1,5464.375,6
7,86542,2,1,1,611000,13.3228522381537,0,12363.1428571429,218
6,105000,1,2,1,2585000,14.7652360659247,0,17500,363
8,55000,1,2,3,425000,12.9598444479066,0,6875,226
8,1e+05,2,1,3,4e+05,12.8992198260901,0,12500,157
7,70000,1,1,3,699999,13.4588341854531,0,10000,196
7,60000,1,2,1,1925000,14.470436525704,1,8571.42857142857,252
7,96000,2,2,1,425000,12.9598444479066,0,13714.2857142857,319
10,81000,2,1,2,315000,12.6603279178078,0,8100,227
13,98000,2,2,1,235000,12.3673407931263,0,7538.46153846154,222
13,90000,2,2,2,150000,11.9183905730784,0,6923.07692307692,289
3,48500,1,1,1,1725000,14.3607376084476,0,16166.6666666667,135
2,15000,1,1,3,7e+05,13.4588356140255,0,7500,218
8,67000,1,1,1,721000,13.4883944162671,0,8375,319
1,70000,1,1,2,220000,12.3013828253345,0,70000,89
5,60000,1,1,1,2300000,14.6484196808994,1,12000,26
3,88200,2,1,1,820000,13.6170596192404,0,29400,151
6,48000,1,1,3,448000,13.0125485113971,0,8000,226
1,18500,1,1,2,3585000,15.0922690320159,0,18500,367
10,84000,2,2,3,455000,13.0280526979331,0,8400,74
2,29000,1,1,2,1750000,14.3751263458997,0,14500,371
4,44500,1,1,1,3790000,15.1478765770586,1,11125,17
8,91000,2,2,1,1890000,14.4520873870358,1,11375,62
1,30000,1,1,1,350000,12.7656884334656,0,30000,341
11,105000,2,1,3,315000,12.6603279178078,0,9545.45454545455,100
7,54560,2,2,1,355000,12.7798730684576,0,7794.28571428571,157
11,148000,2,2,1,610000,13.3212142361495,0,13454.5454545455,151
17,97000,2,1,3,139000,11.8422292121128,0,5705.88235294118,201
17,51000,2,2,3,225000,12.3238556811866,0,3000,118
16,119000,1,2,2,149000,11.9117015849276,0,7437.5,76
4,32000,1,1,1,1700000,14.3461388090264,0,8000,365
8,69000,2,1,1,501000,13.124361380067,1,8625,61
10,58000,1,2,1,1790000,14.3977261778169,1,5800,142
17,120000,1,2,2,145000,11.8844890214027,0,7058.82352941176,77
13,78600,2,2,3,155000,11.9511803959014,0,6046.15384615385,103
11,77000,1,2,1,2250000,14.6264407741806,1,7000,251
20,85000,2,2,3,139000,11.8422292121128,0,4250,86
4,10000,1,1,2,620000,13.3374747570213,0,2500,219
2,58000,2,1,3,6e+05,13.3046849341983,0,29000,101
10,85000,1,2,1,825000,13.6231386653168,1,8500,237
8,85000,2,2,3,480000,13.0815413828841,0,10625,218
10,136000,1,2,1,1600000,14.28551418721,1,13600,27
10,87000,1,2,3,621000,13.3390863609156,0,8700,79
8,43000,1,2,3,2600000,14.7710220029917,1,5375,139
5,47000,1,2,1,2500000,14.7318012898384,1,9400,20
2,23000,2,1,2,599000,13.3030168770976,0,11500,226
5,60000,2,2,3,375000,12.8346813049525,0,12000,187
3,34300,2,1,2,705000,13.4659530817944,0,11433.3333333333,89
5,71000,2,1,1,875000,13.6819791653398,0,14200,90
4,58000,1,2,3,1290000,14.0701527763379,0,14500,135
8,80000,2,2,2,689999,13.444445427297,0,10000,199
11,94000,1,2,1,2100000,14.5574479026937,1,8545.45454545455,251
5,46000,2,2,3,510000,13.1421660047005,0,9200,190
10,80000,2,2,1,485000,13.0919041699196,0,8000,221
10,82000,2,1,1,365000,12.8076526325646,0,8200,210
13,140000,1,2,2,140000,11.8493977015914,0,10769.2307692308,103
13,72000,2,2,2,199000,12.2010601037066,0,5538.46153846154,39
3,63900,1,1,3,999000,13.8145100576307,0,21300,231
9,51000,2,2,3,350000,12.7656884334656,0,5666.66666666667,319
5,149728.625,1,1,1,2750000,14.8271114696428,0,29945.725,363
11,78000,2,2,2,299999,12.6115344202994,0,7090.90909090909,226
7,58097,2,1,3,355000,12.7798730684576,0,8299.57142857143,306
5,85000,2,2,1,510000,13.1421660047005,0,17000,120
6,55100,1,2,1,1400000,14.1519827945855,1,9183.33333333333,10
1,10000,1,1,3,6400000,15.6718085483299,0,10000,132
8,100200,1,2,2,160000,11.982929094216,0,12525,46
2,16000,2,1,2,620000,13.3374747570213,0,8000,198
5,68000,2,2,2,475000,13.0710700830168,0,13600,226
9,65000,1,2,2,560000,13.2356920627113,0,7222.22222222222,199
7,31003,1,2,3,540000,13.1993244185405,0,4429,100
11,54000,2,2,2,280000,12.5425448821514,0,4909.09090909091,111
7,149728.625,1,2,2,230000,12.3458345879053,0,21389.8035714286,226
14,149728.625,1,2,2,110000,11.6082356447746,0,10694.9017857143,218
17,68000,2,1,3,149000,11.9117015849276,0,4000,76
13,91000,1,2,2,240000,12.3883942023241,0,7000,222
1,22000,1,1,1,13800000,16.4401791501274,1,22000,262
17,1e+05,2,2,2,98000,11.4927227576527,0,5882.35294117647,222
8,78000,1,2,2,240000,12.3883942023241,0,9750,226
9,61000,2,2,1,499000,13.1203613747337,0,6777.77777777778,219
7,70000,2,1,3,670000,13.4150329913671,0,10000,190
5,70500,1,1,1,1475000,14.2041685477561,0,14100,90
9,66000,2,2,3,350000,12.7656884334656,0,7333.33333333333,213
15,104000,1,2,2,225000,12.3238556811866,0,6933.33333333333,103
11,80000,2,1,2,390000,12.8739020181058,0,7272.72727272727,218
1,4000,1,1,3,5500000,15.5202586502027,0,4000,278
9,89000,2,2,1,1065000,13.8784853571257,0,9888.88888888889,165
12,81000,2,1,1,153000,11.9381932003746,0,6750,34
1,19500,1,1,3,1375000,14.1339642890828,0,19500,231
6,32000,2,2,3,550000,13.2176735572087,0,5333.33333333333,81
4,56000,2,1,2,451000,13.0192226184848,0,14000,227
6,82000,1,2,1,1085000,13.8970905449567,0,13666.6666666667,90
8,78000,2,2,3,675000,13.4224679698547,0,9750,90
5,46000,1,2,2,725000,13.4939269338368,0,9200,104
8,76000,2,2,1,285000,12.5602444592508,0,9500,386
7,75000,1,2,3,765000,13.5476311128087,0,10714.2857142857,74
4,50000,1,1,1,3200000,14.97866136777,0,12500,134
4,46450,1,1,3,1550000,14.2537654888954,0,11612.5,268
0,17282,2,1,2,675000,13.4224679698547,0,Inf,349
0,18950,1,1,3,950000,13.7642172635767,0,Inf,218
9,89000,2,2,1,415000,12.9360337992128,0,9888.88888888889,53
1,7000,2,1,3,825000,13.6231386653168,0,7000,101
9,111000,2,1,2,350000,12.7656884334656,0,12333.3333333333,193
13,149728.625,2,1,1,365000,12.8076526325646,0,11517.5865384615,218
10,131000,1,1,1,280000,12.5425448821514,0,13100,354
11,123872,2,1,1,1150000,13.9552725003394,1,11261.0909090909,27
12,23200,2,2,3,325000,12.6915804613119,0,1933.33333333333,218
8,99000,1,1,3,1185000,13.9852533325514,0,12375,321
11,83000,2,2,1,395000,12.8866410438833,0,7545.45454545455,362
14,29309,1,2,3,250000,12.4292161968444,0,2093.5,321
6,122289,1,2,3,574000,13.2603846753017,0,20381.5,190
3,19121,1,1,3,1095000,13.9062649212327,0,6373.66666666667,319
9,18000,2,1,3,189000,12.1495022940418,0,2000,49
13,75000,2,1,1,311000,12.6475481911614,0,5769.23076923077,213
4,30000,1,1,3,3325000,15.0169802320721,1,7500,26
6,93000,1,1,2,535000,13.1900220258781,0,15500,81
9,40000,2,2,2,485000,13.0919041699196,0,4444.44444444444,74
12,16400,1,2,1,131000,11.7829526021833,0,1366.66666666667,180
2,8000,1,1,3,1290000,14.0701527763379,0,4000,316
3,32,1,1,2,450000,13.0170028617465,0,10.6666666666667,193
6,83000,1,2,1,920000,13.7321289490252,0,13833.3333333333,303
0,4300,1,1,2,1050000,13.8643007221337,0,Inf,350
8,130000,1,1,2,1275000,14.0584567365747,0,16250,356
6,44902,1,2,3,699000,13.4574060212159,0,7483.66666666667,74
7,103000,1,1,3,1049000,13.8633478873784,0,14714.2857142857,358
10,75000,2,2,3,385000,12.8609986132699,0,7500,100
13,19000,2,1,3,220000,12.3013828253345,0,1461.53846153846,222
5,35000,2,2,3,990000,13.8054602221108,0,7000,231
13,101110,1,2,2,120000,11.6952470217642,0,7777.69230769231,226
5,82000,2,1,1,949000,13.7631640775921,0,16400,327
8,89000,1,1,3,460000,13.0389817684653,0,11125,229
6,110000,1,1,1,1700000,14.3461388090264,0,18333.3333333333,366
9,94000,2,1,3,5e+05,13.1223633774043,0,10444.4444444444,74
3,68000,2,1,2,665000,13.407542319638,0,22666.6666666667,210
12,137000,1,2,2,270000,12.5061772379805,0,11416.6666666667,226
9,92000,2,2,1,195000,12.1807548375459,0,10222.2222222222,334
0,13400,1,1,2,2045000,14.530908347459,0,Inf,204
10,58000,1,2,1,489000,13.100117768457,0,5800,378
4,50000,2,1,3,740000,13.5144054651804,0,12500,136
8,55000,1,2,3,750000,13.5278284855125,0,6875,73
7,61000,2,1,3,7e+05,13.4588356140255,0,8714.28571428571,85
12,78000,2,1,2,160000,11.982929094216,0,6500,111
5,52600,1,1,2,685000,13.4371741172444,0,10520,350
10,125000,2,2,1,750000,13.5278284855125,0,12500,365
7,55000,1,1,3,345000,12.7512996960135,0,7857.14285714286,306
8,97400,2,2,3,585000,13.279367126214,0,12175,105
3,52000,2,2,3,395000,12.8866410438833,0,17333.3333333333,198
13,59000,2,2,2,245000,12.4090134895269,0,4538.46153846154,219
4,41000,2,2,2,645001,13.3770071461643,0,10250,89
7,70000,2,1,1,699939,13.4587484673712,0,10000,151
8,88700,2,2,3,370000,12.8212582846204,0,11087.5,104
17,91000,1,1,2,251000,12.4332082181139,0,5352.94117647059,79
3,3900,2,2,3,660000,13.3999951140026,0,1300,71
8,86000,1,2,1,770000,13.5541457938299,0,10750,178
11,85000,1,2,1,1075000,13.8878312195439,1,7727.27272727273,17
10,100080,1,2,2,185000,12.1281111040605,0,10008,186
7,60989,2,2,1,1850000,14.4306961970545,0,8712.71428571429,366
9,58000,2,2,3,315000,12.6603279178078,0,6444.44444444444,100
10,83000,2,2,1,525000,13.1711535415738,1,8300,61
4,65000,2,2,2,369000,12.8185519230227,0,16250,193
3,29000,2,1,3,690000,13.4444468765734,0,9666.66666666667,190
1,521,2,1,3,1435000,14.1766754071759,0,521,208
12,63000,1,1,2,425000,12.9598444479066,0,5250,74
9,80000,2,2,1,349991,12.7656627188493,0,8888.88888888889,303
11,76000,2,1,1,760000,13.5410737122625,0,6909.09090909091,378
6,28847,1,1,1,4175000,15.2446249162671,1,4807.83333333333,139
17,85000,2,2,3,98000,11.4927227576527,0,5000,185
1,23000,1,1,3,1560000,14.2601963792257,0,23000,118
9,1e+05,1,2,2,5e+05,13.1223633774043,0,11111.1111111111,74
9,89000,2,2,2,240000,12.3883942023241,0,9888.88888888889,72
1,13000,2,1,2,499000,13.1203613747337,0,13000,216
2,50000,2,1,2,639999,13.3692218928346,0,25000,101
14,50000,2,2,3,385000,12.8609986132699,0,3571.42857142857,219
8,88000,2,1,3,430000,12.9715404876697,0,11000,218
11,73000,1,2,3,2e+05,12.2060726455302,0,6636.36363636364,184
6,24000,2,1,3,364000,12.8049091466189,0,4000,212
9,90590,2,1,3,499000,13.1203613747337,0,10065.5555555556,196
11,82000,2,2,3,160000,11.982929094216,0,7454.54545454545,41
14,55000,1,2,2,72000,11.1844213979982,0,3928.57142857143,103
10,78525,2,1,1,570000,13.2533916398107,0,7852.5,165
1,19000,1,1,2,2900000,14.8802212949567,0,19000,367
8,149728.625,1,1,2,180000,12.1007121298723,0,18716.078125,226
3,29500,2,1,2,1180000,13.9810249964418,0,9833.33333333333,199
5,37000,2,2,2,345000,12.7512996960135,0,7400,187
11,74000,2,2,2,435000,12.9831013100708,0,6727.27272727273,97
13,140000,2,1,2,259000,12.4645833406817,0,10769.2307692308,104
6,55100,1,2,1,1400000,14.1519827945855,1,9183.33333333333,10
12,91000,2,1,3,220000,12.3013828253345,0,7583.33333333333,94
6,83200,2,2,2,325000,12.6915804613119,0,13866.6666666667,198
0,7000,2,1,1,1675000,14.3313237232413,0,Inf,58
11,60424,2,2,2,2e+05,12.2060726455302,0,5493.09090909091,213
11,18000,2,1,1,1390000,14.1448143051069,0,1636.36363636364,116
4,45000,1,2,1,1850000,14.4306961970545,0,11250,90
8,89000,2,1,1,385000,12.8609986132699,1,11125,66
4,62000,2,1,1,2645000,14.7881816232745,0,15500,366
8,57000,1,2,2,345000,12.7512996960135,0,7125,226
6,86000,2,2,1,790000,13.5797882244432,1,14333.3333333333,61
3,21000,1,1,3,850000,13.6529916284665,0,7000,364
10,149728.625,2,2,1,480000,13.0815413828841,0,14972.8625,196
12,139000,2,2,3,131000,11.7829526021833,0,11583.3333333333,86
8,99000,2,2,2,689000,13.4429965499958,0,12375,199
4,79000,2,1,1,1540000,14.2472929743898,0,19750,269
5,76000,1,1,1,2650000,14.7900701979624,1,15200,62
11,100003,2,2,1,395000,12.8866410438833,0,9091.18181818182,153
7,38000,1,1,1,2550000,14.7516039171346,1,5428.57142857143,26
9,300,1,2,2,315000,12.6603279178078,0,33.3333333333333,219
13,52000,1,2,3,310000,12.6443275764613,0,4000,74
11,86000,2,2,3,475000,13.0710700830168,0,7818.18181818182,218
4,70000,1,1,1,1650000,14.3162858458768,0,17500,366
7,71000,1,1,3,3690000,15.1211370160167,1,10142.8571428571,255
1,11200,2,1,3,410000,12.9239124386805,0,11200,186
8,63000,2,1,2,695000,13.4516671245469,0,7875,199
1,4400,1,2,3,1350000,14.1156151504146,0,4400,171
6,110000,2,1,1,590000,13.2878778158819,0,18333.3333333333,190
7,30877,1,2,2,265000,12.4874851049684,0,4411,306
1,24000,1,1,3,850000,13.6529916284665,0,24000,364
8,70000,1,2,2,380000,12.8479265317026,0,8750,193
2,18000,2,1,2,695000,13.4516671245469,0,9000,311
8,60000,1,2,3,615000,13.3293775467887,0,7500,81
12,80000,1,2,1,1025000,13.8402031705546,1,6666.66666666667,27
14,60000,2,1,3,320000,12.6760762747759,0,4285.71428571429,104
